DBA Name,Technology Code,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),CountyFips,county_name,state,Region,Latitude,Longitude,Consumer,NumberBlocksServiceAvailable
CenturyLink,11,20,2,41051005100,Multnomah,Oregon,northwest,45.5288492,-122.6768631,1,37
CenturyLink,11,20,2,41051005200,Multnomah,Oregon,northwest,45.5205255,-122.6908389,1,11
CenturyLink,11,20,2,41051005500,Multnomah,Oregon,northwest,45.5141435,-122.69091,1,2
CenturyLink,11,20,2,41051005600,Multnomah,Oregon,northwest,45.5121401,-122.6839833,1,14
CenturyLink,11,20,2,41051005700,Multnomah,Oregon,northwest,45.5067351,-122.6744338,1,4
CenturyLink,11,20,2,41051006200,Multnomah,Oregon,northwest,45.4649186,-122.6885604,1,1
CenturyLink,11,20,2,41051006300,Multnomah,Oregon,northwest,45.4497408,-122.6697884,1,1
CenturyLink,11,20,2,41051006502,Multnomah,Oregon,northwest,45.4617392,-122.7136466,1,14
CenturyLink,11,20,2,41051006602,Multnomah,Oregon,northwest,45.4710758,-122.7072776,1,5
CenturyLink,11,20,2,41051007000,Multnomah,Oregon,northwest,45.5639673,-122.7907714,1,2
CenturyLink,11,20,2,41051007100,Multnomah,Oregon,northwest,45.6706853,-122.8524303,1,17
CenturyLink,11,20,2,41051007202,Multnomah,Oregon,northwest,45.6178666,-122.738467,1,2
CenturyLink,11,20,2,41051008001,Multnomah,Oregon,northwest,45.5403984,-122.5542995,1,3
CenturyLink,11,20,2,41051008002,Multnomah,Oregon,northwest,45.5403004,-122.5431129,1,1
CenturyLink,11,20,2,41051008100,Multnomah,Oregon,northwest,45.5280492,-122.5524953,1,8
CenturyLink,11,20,2,41051008202,Multnomah,Oregon,northwest,45.5148901,-122.5458702,1,1
CenturyLink,11,20,2,41051008800,Multnomah,Oregon,northwest,45.4651623,-122.6034849,1,1
CenturyLink,11,20,2,41051009000,Multnomah,Oregon,northwest,45.4926421,-122.5307082,1,1
CenturyLink,11,20,2,41051009701,Multnomah,Oregon,northwest,45.5117715,-122.5036726,1,1
CenturyLink,11,20,2,41051009803,Multnomah,Oregon,northwest,45.4959948,-122.4729659,1,1
CenturyLink,11,20,2,41051010600,Multnomah,Oregon,northwest,45.5187235,-122.6758665,1,63
CenturyLink,11,20,2,41053020203,Polk,Oregon,northwest,44.918506,-123.3088865,1,37
CenturyLink,11,20,2,41053020204,Polk,Oregon,northwest,44.8870362,-123.3367299,1,15
CenturyLink,11,20,2,41053020302,Polk,Oregon,northwest,44.7954486,-123.2452024,1,9
CenturyLink,11,20,2,41053020304,Polk,Oregon,northwest,44.8490141,-123.2263058,1,9
CenturyLink,11,20,2,41053020400,Polk,Oregon,northwest,44.8909959,-123.5621229,1,65
CenturyLink,11,20,2,41057960100,Tillamook,Oregon,northwest,45.7239552,-123.7036732,1,1
CenturyLink,11,20,2,41057960400,Tillamook,Oregon,northwest,45.4904049,-123.5779366,1,2
CenturyLink,11,20,2,41059950200,Umatilla,Oregon,east,45.9229927,-118.4062129,1,22
CenturyLink,11,20,2,41059950300,Umatilla,Oregon,east,45.8971282,-118.5623225,1,5
CenturyLink,11,20,2,41059950400,Umatilla,Oregon,east,45.8465692,-118.8347809,1,4
CenturyLink,11,20,2,41059950600,Umatilla,Oregon,east,45.5982472,-118.7740867,1,11
CenturyLink,11,20,2,41059950700,Umatilla,Oregon,east,45.672346,-118.7608173,1,2
CenturyLink,11,20,2,41059950800,Umatilla,Oregon,east,45.8969238,-119.2343375,1,1
CenturyLink,11,20,2,41059950900,Umatilla,Oregon,east,45.8862034,-119.3879894,1,5
CenturyLink,11,20,2,41059951100,Umatilla,Oregon,east,45.7983412,-119.36444,1,1
CenturyLink,11,20,2,41059951200,Umatilla,Oregon,east,45.8352316,-119.2695173,1,8
CenturyLink,11,20,2,41059951300,Umatilla,Oregon,east,45.7945186,-119.1849942,1,70
CenturyLink,11,20,2,41065970100,Wasco,Oregon,east,45.5958278,-121.1447926,1,1
CenturyLink,11,20,2,41065970300,Wasco,Oregon,east,45.5878834,-121.1918497,1,2
CenturyLink,11,20,2,41065970400,Wasco,Oregon,east,45.6039175,-121.2092526,1,1
CenturyLink,11,20,2,41067030101,Washington,Oregon,northwest,45.5143996,-122.7677164,1,2
CenturyLink,11,20,2,41067030102,Washington,Oregon,northwest,45.5255511,-122.7832249,1,1
CenturyLink,11,20,2,41067032700,Washington,Oregon,northwest,45.6913242,-123.0081617,1,16
CenturyLink,11,20,5,41005020900,Clackamas,Oregon,northwest,45.4550951,-122.6277149,1,1
CenturyLink,11,20,5,41005021601,Clackamas,Oregon,northwest,45.4550878,-122.5855438,1,1
CenturyLink,11,20,5,41005021602,Clackamas,Oregon,northwest,45.4402768,-122.5860346,1,1
CenturyLink,11,20,5,41039002002,Lane,Oregon,northwest,44.0695113,-123.0071442,1,1
CenturyLink,11,20,5,41045970400,Malheur,Oregon,east,44.022858,-116.9537855,1,1
CenturyLink,11,20,5,41047000300,Marion,Oregon,northwest,44.9571998,-123.0267274,1,1
CenturyLink,11,20,5,41047001200,Marion,Oregon,northwest,44.922411,-123.0378279,1,1
CenturyLink,11,20,5,41051000402,Multnomah,Oregon,northwest,45.4831734,-122.6041036,1,1
CenturyLink,11,20,5,41051000901,Multnomah,Oregon,northwest,45.5009772,-122.6310058,1,1
CenturyLink,11,20,5,41051001900,Multnomah,Oregon,northwest,45.5271011,-122.6239319,1,1
CenturyLink,11,20,5,41051003200,Multnomah,Oregon,northwest,45.5553297,-122.645477,1,2
CenturyLink,11,20,5,41051003602,Multnomah,Oregon,northwest,45.5693524,-122.6409206,1,1
CenturyLink,11,20,5,41051006602,Multnomah,Oregon,northwest,45.4710758,-122.7072776,1,1
CenturyLink,11,20,5,41051007600,Multnomah,Oregon,northwest,45.5601448,-122.5876122,1,1
CenturyLink,11,20,5,41051010600,Multnomah,Oregon,northwest,45.5187235,-122.6758665,1,1
CenturyLink,11,25,2,41001950300,Baker,Oregon,east,44.5605166,-117.5792357,1,1
CenturyLink,11,25,2,41019130000,Douglas,Oregon,southwest,43.202334,-123.329373,1,1
CenturyLink,11,25,2,41025960100,Harney,Oregon,east,43.7275537,-119.3883625,1,4
CenturyLink,11,25,2,41029000100,Jackson,Oregon,southwest,42.3276147,-122.87184,1,1
CenturyLink,11,25,2,41029001302,Jackson,Oregon,southwest,42.3730446,-122.7793008,1,1
CenturyLink,11,25,2,41029001400,Jackson,Oregon,southwest,42.476973,-122.8017596,1,1
CenturyLink,11,25,2,41035970200,Klamath,Oregon,southwest,42.6973333,-121.5461416,1,1
CenturyLink,11,25,2,41035970600,Klamath,Oregon,southwest,42.0257966,-121.4422886,1,2
CenturyLink,11,25,2,41035971800,Klamath,Oregon,southwest,42.2227516,-121.7839871,1,2
CenturyLink,11,25,2,41041950100,Lincoln,Oregon,northwest,44.9685262,-123.84088,1,3
CenturyLink,11,25,2,41041950303,Lincoln,Oregon,northwest,45.0283197,-123.9958905,1,1
CenturyLink,11,25,2,41041950400,Lincoln,Oregon,northwest,44.950673,-124.0068175,1,1
CenturyLink,11,25,2,41041951100,Lincoln,Oregon,northwest,44.6265373,-124.0268044,1,1
CenturyLink,11,25,2,41043030500,Linn,Oregon,northwest,44.3270695,-122.9597261,1,6
CenturyLink,11,25,2,41047010201,Marion,Oregon,northwest,45.2274885,-122.8471998,1,3
CenturyLink,11,25,2,41049970100,Morrow,Oregon,east,45.7717187,-119.7381327,1,1
CenturyLink,11,25,2,41049970200,Morrow,Oregon,east,45.352939,-119.5528917,1,2
CenturyLink,11,25,2,41051001202,Multnomah,Oregon,northwest,45.5084564,-122.6421276,1,1
CenturyLink,11,25,2,41053020400,Polk,Oregon,northwest,44.8909959,-123.5621229,1,6
CenturyLink,11,25,2,41055950100,Sherman,Oregon,east,45.3992158,-120.6785124,1,3
CenturyLink,11,25,2,41057960100,Tillamook,Oregon,northwest,45.7239552,-123.7036732,1,6
CenturyLink,11,25,2,41057960200,Tillamook,Oregon,northwest,45.5998568,-123.9171119,1,1
CenturyLink,11,25,2,41057960500,Tillamook,Oregon,northwest,45.4930828,-123.9211157,1,1
CenturyLink,11,25,2,41057960600,Tillamook,Oregon,northwest,45.4141298,-123.9195238,1,2
CenturyLink,11,25,2,41057960700,Tillamook,Oregon,northwest,45.3049758,-123.7147467,1,1
CenturyLink,11,25,2,41065970100,Wasco,Oregon,east,45.5958278,-121.1447926,1,3
CenturyLink,11,25,2,41065970600,Wasco,Oregon,east,45.6372407,-121.3543473,1,1
CenturyLink,11,25,2,41065970800,Wasco,Oregon,east,45.1011584,-121.1855501,1,1
CenturyLink,11,40,2,41005020200,Clackamas,Oregon,northwest,45.415582,-122.6885515,1,1
CenturyLink,11,40,2,41005020600,Clackamas,Oregon,northwest,45.3653229,-122.6257861,1,1
CenturyLink,11,40,2,41005020900,Clackamas,Oregon,northwest,45.4550951,-122.6277149,1,1
CenturyLink,11,40,2,41005021400,Clackamas,Oregon,northwest,45.4217315,-122.6230258,1,2
CenturyLink,11,40,2,41005022500,Clackamas,Oregon,northwest,45.345242,-122.6015275,1,1
CenturyLink,11,40,2,41005022602,Clackamas,Oregon,northwest,45.3211643,-122.6423082,1,1
CenturyLink,11,40,2,41009970300,Columbia,Oregon,northwest,46.0817931,-122.9807723,1,48
CenturyLink,11,40,2,41009970700,Columbia,Oregon,northwest,45.857773,-122.8032444,1,3
CenturyLink,11,40,2,41013950100,Crook,Oregon,east,44.3795403,-120.4906438,1,4
CenturyLink,11,40,2,41013950200,Crook,Oregon,east,44.4326624,-120.8607586,1,21
CenturyLink,11,40,2,41013950300,Crook,Oregon,east,44.2548179,-121.0027652,1,49
CenturyLink,11,40,2,41017000200,Deschutes,Oregon,east,43.7157089,-121.7340076,1,49
CenturyLink,11,40,2,41017000300,Deschutes,Oregon,east,43.7809459,-121.4721612,1,2
CenturyLink,11,40,2,41017000500,Deschutes,Oregon,east,44.097019,-121.703073,1,78
CenturyLink,11,40,2,41017000800,Deschutes,Oregon,east,44.2932673,-121.1831678,1,1
CenturyLink,11,40,2,41017000900,Deschutes,Oregon,east,44.2573989,-121.1668598,1,1
CenturyLink,11,40,2,41017001200,Deschutes,Oregon,east,44.1011629,-121.1197467,1,1
CenturyLink,11,40,2,41017001500,Deschutes,Oregon,east,44.0469362,-121.3074409,1,1
CenturyLink,11,40,2,41017001600,Deschutes,Oregon,east,44.0671436,-121.2998537,1,1
CenturyLink,11,40,2,41017002000,Deschutes,Oregon,east,44.0138812,-121.3015376,1,1
CenturyLink,11,40,2,41017002100,Deschutes,Oregon,east,44.0161093,-121.3403858,1,1
CenturyLink,11,40,2,41029000201,Jackson,Oregon,southwest,42.3272324,-122.8813423,1,1
CenturyLink,11,40,2,41029000203,Jackson,Oregon,southwest,42.315657,-122.8819249,1,1
CenturyLink,11,40,2,41029001100,Jackson,Oregon,southwest,42.4193191,-122.9519867,1,4
CenturyLink,11,40,2,41029001700,Jackson,Oregon,southwest,42.2390192,-122.7865747,1,1
CenturyLink,11,40,2,41029002800,Jackson,Oregon,southwest,42.5082463,-122.9773832,1,36
CenturyLink,11,40,2,41029003001,Jackson,Oregon,southwest,42.3380481,-123.0844979,1,8
CenturyLink,11,40,2,41031960302,Jefferson,Oregon,east,44.5140953,-121.5025649,1,62
CenturyLink,11,40,2,41033360702,Josephine,Oregon,southwest,42.4286939,-123.3326591,1,1
CenturyLink,11,40,2,41033361200,Josephine,Oregon,southwest,42.4189713,-123.322986,1,1
CenturyLink,11,40,2,41033361300,Josephine,Oregon,southwest,42.372533,-123.2627988,1,1
CenturyLink,11,40,2,41035971800,Klamath,Oregon,southwest,42.2227516,-121.7839871,1,1
CenturyLink,11,40,2,41035971900,Klamath,Oregon,southwest,42.2367475,-121.7864601,1,1
CenturyLink,11,40,2,41039000100,Lane,Oregon,northwest,44.0734403,-122.1591677,1,1
CenturyLink,11,40,2,41039000902,Lane,Oregon,northwest,44.0983335,-123.5055609,1,1
CenturyLink,11,40,2,41039001202,Lane,Oregon,northwest,43.7923861,-123.1244054,1,1
CenturyLink,11,40,2,41039001600,Lane,Oregon,northwest,43.9259508,-122.6381927,1,1
CenturyLink,11,40,2,41039002002,Lane,Oregon,northwest,44.0695113,-123.0071442,1,2
CenturyLink,11,40,2,41039002600,Lane,Oregon,northwest,44.0842744,-123.1620817,1,1
CenturyLink,11,40,2,41039002800,Lane,Oregon,northwest,44.0898912,-123.1259335,1,1
CenturyLink,11,40,2,41039002904,Lane,Oregon,northwest,44.08398,-123.1098358,1,1
CenturyLink,11,40,2,41039003500,Lane,Oregon,northwest,44.0301729,-122.9739177,1,1
CenturyLink,11,40,2,41039003600,Lane,Oregon,northwest,44.0184706,-123.0423731,1,1
CenturyLink,11,40,2,41043020300,Linn,Oregon,northwest,44.6164947,-123.1209233,1,2
CenturyLink,11,40,2,41043020400,Linn,Oregon,northwest,44.6386656,-123.0903114,1,1
CenturyLink,11,40,2,41043020801,Linn,Oregon,northwest,44.6287416,-123.094375,1,2
CenturyLink,11,40,2,41043020802,Linn,Oregon,northwest,44.6182239,-123.0991107,1,1
CenturyLink,11,40,2,41045970200,Malheur,Oregon,east,44.0417327,-117.045037,1,1
CenturyLink,11,40,2,41045970400,Malheur,Oregon,east,44.022858,-116.9537855,1,1
CenturyLink,11,40,2,41045970500,Malheur,Oregon,east,43.932777,-117.0364173,1,63
CenturyLink,11,40,2,41045970700,Malheur,Oregon,east,43.7328878,-117.0932553,1,2
CenturyLink,11,40,2,41047000200,Marion,Oregon,northwest,44.9421179,-123.0350176,1,2
CenturyLink,11,40,2,41047000600,Marion,Oregon,northwest,44.9468291,-123.0136613,1,1
CenturyLink,11,40,2,41051000502,Multnomah,Oregon,northwest,45.4836969,-122.5849455,1,1
CenturyLink,11,40,2,41051001202,Multnomah,Oregon,northwest,45.5084564,-122.6421276,1,1
CenturyLink,11,40,2,41051004001,Multnomah,Oregon,northwest,45.5879183,-122.7224299,1,1
CenturyLink,11,40,2,41051005900,Multnomah,Oregon,northwest,45.4854897,-122.6735106,1,1
CenturyLink,11,40,2,41051006002,Multnomah,Oregon,northwest,45.4751394,-122.686977,1,1
CenturyLink,11,40,2,41051006502,Multnomah,Oregon,northwest,45.4617392,-122.7136466,1,1
CenturyLink,11,40,2,41051008500,Multnomah,Oregon,northwest,45.4828214,-122.5471307,1,1
CenturyLink,11,40,2,41051008700,Multnomah,Oregon,northwest,45.4722621,-122.6026947,1,1
CenturyLink,11,40,2,41057960400,Tillamook,Oregon,northwest,45.4904049,-123.5779366,1,1
CenturyLink,11,40,2,41059950300,Umatilla,Oregon,east,45.8971282,-118.5623225,1,58
CenturyLink,11,40,2,41059950600,Umatilla,Oregon,east,45.5982472,-118.7740867,1,1
CenturyLink,11,40,2,41059950800,Umatilla,Oregon,east,45.8969238,-119.2343375,1,1
CenturyLink,11,40,2,41059950900,Umatilla,Oregon,east,45.8862034,-119.3879894,1,41
CenturyLink,11,40,5,41003000100,Benton,Oregon,northwest,44.535963,-123.2632065,1,1
CenturyLink,11,40,5,41005020503,Clackamas,Oregon,northwest,45.4041623,-122.6674282,1,1
CenturyLink,11,40,5,41005021400,Clackamas,Oregon,northwest,45.4217315,-122.6230258,1,1
CenturyLink,11,40,5,41005022301,Clackamas,Oregon,northwest,45.3847428,-122.5453333,1,1
CenturyLink,11,40,5,41005022400,Clackamas,Oregon,northwest,45.3571823,-122.5971128,1,1
CenturyLink,11,40,5,41009970300,Columbia,Oregon,northwest,46.0817931,-122.9807723,1,1
CenturyLink,11,40,5,41017000200,Deschutes,Oregon,east,43.7157089,-121.7340076,1,1
CenturyLink,11,40,5,41017000800,Deschutes,Oregon,east,44.2932673,-121.1831678,1,1
CenturyLink,11,40,5,41017001001,Deschutes,Oregon,east,44.2438244,-121.186558,1,1
CenturyLink,11,40,5,41017001002,Deschutes,Oregon,east,44.184015,-121.2092383,1,1
CenturyLink,11,40,5,41017001100,Deschutes,Oregon,east,44.1189486,-121.312798,1,2
CenturyLink,11,40,5,41017001500,Deschutes,Oregon,east,44.0469362,-121.3074409,1,1
CenturyLink,11,40,5,41029000202,Jackson,Oregon,southwest,42.3231895,-122.8863034,1,1
CenturyLink,11,40,5,41029000700,Jackson,Oregon,southwest,42.2981088,-122.8833887,1,1
CenturyLink,11,40,5,41029000800,Jackson,Oregon,southwest,42.3228485,-122.920169,1,1
CenturyLink,11,40,5,41029001002,Jackson,Oregon,southwest,42.3879767,-122.9247743,1,1
CenturyLink,11,40,5,41029001302,Jackson,Oregon,southwest,42.3730446,-122.7793008,1,1
CenturyLink,11,40,5,41029001400,Jackson,Oregon,southwest,42.476973,-122.8017596,1,1
CenturyLink,11,40,5,41029001700,Jackson,Oregon,southwest,42.2390192,-122.7865747,1,1
CenturyLink,11,40,5,41029002000,Jackson,Oregon,southwest,42.1952434,-122.7089401,1,1
CenturyLink,11,40,5,41031960202,Jefferson,Oregon,east,44.640213,-121.1032088,1,1
CenturyLink,11,40,5,41033360600,Josephine,Oregon,southwest,42.4624161,-123.3477798,1,1
CenturyLink,11,40,5,41035971700,Klamath,Oregon,southwest,42.2295674,-121.7628136,1,2
CenturyLink,11,40,5,41035971900,Klamath,Oregon,southwest,42.2367475,-121.7864601,1,1
CenturyLink,11,40,5,41039000200,Lane,Oregon,northwest,44.1771029,-122.7857863,1,1
CenturyLink,11,40,5,41039002001,Lane,Oregon,northwest,44.0718376,-122.9807742,1,1
CenturyLink,11,40,5,41039003301,Lane,Oregon,northwest,44.0581642,-123.0110624,1,1
CenturyLink,11,40,5,41039004200,Lane,Oregon,northwest,44.0629606,-123.1258146,1,1
CenturyLink,11,40,5,41039004401,Lane,Oregon,northwest,44.0415021,-123.149911,1,1
CenturyLink,11,40,5,41039004403,Lane,Oregon,northwest,44.0437157,-123.1250796,1,1
CenturyLink,11,40,5,41039004700,Lane,Oregon,northwest,44.0327163,-123.0945305,1,2
CenturyLink,11,40,5,41043020802,Linn,Oregon,northwest,44.6182239,-123.0991107,1,1
CenturyLink,11,40,5,41045970400,Malheur,Oregon,east,44.022858,-116.9537855,1,1
CenturyLink,11,40,5,41047000701,Marion,Oregon,northwest,44.9404879,-122.9989164,1,1
CenturyLink,11,40,5,41047001401,Marion,Oregon,northwest,45.0054159,-123.0500275,1,1
CenturyLink,11,40,5,41047001701,Marion,Oregon,northwest,44.9425581,-122.983338,1,1
CenturyLink,11,40,5,41047001801,Marion,Oregon,northwest,44.9241696,-122.9783893,1,1
CenturyLink,11,40,5,41047002102,Marion,Oregon,northwest,44.8898693,-123.0463466,1,1
CenturyLink,11,40,5,41047010304,Marion,Oregon,northwest,45.1348533,-122.854985,1,1
CenturyLink,11,40,5,41047010307,Marion,Oregon,northwest,45.158552,-122.8653225,1,1
CenturyLink,11,40,5,41051000402,Multnomah,Oregon,northwest,45.4831734,-122.6041036,1,1
CenturyLink,11,40,5,41051000802,Multnomah,Oregon,northwest,45.4938318,-122.6119783,1,1
CenturyLink,11,40,5,41051000901,Multnomah,Oregon,northwest,45.5009772,-122.6310058,1,1
CenturyLink,11,40,5,41051001201,Multnomah,Oregon,northwest,45.5157105,-122.6421657,1,1
CenturyLink,11,40,5,41051001701,Multnomah,Oregon,northwest,45.5275858,-122.5866706,1,2
CenturyLink,11,40,5,41051001801,Multnomah,Oregon,northwest,45.5262864,-122.6048501,1,1
CenturyLink,11,40,5,41051002702,Multnomah,Oregon,northwest,45.5347602,-122.615952,1,1
CenturyLink,11,40,5,41051003302,Multnomah,Oregon,northwest,45.5518735,-122.6559581,1,1
CenturyLink,11,40,5,41051003401,Multnomah,Oregon,northwest,45.558636,-122.6682633,1,1
CenturyLink,11,40,5,41051003802,Multnomah,Oregon,northwest,45.5735332,-122.6836249,1,1
CenturyLink,11,40,5,41051006900,Multnomah,Oregon,northwest,45.508155,-122.7309692,1,1
CenturyLink,11,40,5,41051008001,Multnomah,Oregon,northwest,45.5403984,-122.5542995,1,1
CenturyLink,11,40,5,41051008100,Multnomah,Oregon,northwest,45.5280492,-122.5524953,1,1
CenturyLink,11,40,5,41051008500,Multnomah,Oregon,northwest,45.4828214,-122.5471307,1,1
CenturyLink,11,40,5,41059950900,Umatilla,Oregon,east,45.8862034,-119.3879894,1,1
CenturyLink,11,40,5,41059951100,Umatilla,Oregon,east,45.7983412,-119.36444,1,1
CenturyLink,11,40,5,41067030402,Washington,Oregon,northwest,45.474355,-122.7540076,1,1
CenturyLink,11,40,20,41003010600,Benton,Oregon,northwest,44.5631226,-123.2669575,1,1
CenturyLink,11,40,20,41009970700,Columbia,Oregon,northwest,45.857773,-122.8032444,1,1
CenturyLink,11,40,20,41017001300,Deschutes,Oregon,east,44.0708067,-121.3454139,1,1
CenturyLink,11,40,20,41019160000,Douglas,Oregon,southwest,43.1300719,-123.4302806,1,1
CenturyLink,11,40,20,41029000501,Jackson,Oregon,southwest,42.3245266,-122.8583701,1,1
CenturyLink,11,40,20,41043020802,Linn,Oregon,northwest,44.6182239,-123.0991107,1,1
CenturyLink,11,40,20,41047000200,Marion,Oregon,northwest,44.9421179,-123.0350176,1,1
CenturyLink,11,40,20,41051002903,Multnomah,Oregon,northwest,45.5430739,-122.5707206,1,1
CenturyLink,11,60,5,41001950400,Baker,Oregon,east,44.79115,-117.8172115,1,1
CenturyLink,11,60,5,41003000400,Benton,Oregon,northwest,44.5996416,-123.2820909,1,1
CenturyLink,11,60,5,41003001002,Benton,Oregon,northwest,44.5829828,-123.272064,1,1
CenturyLink,11,60,5,41003010600,Benton,Oregon,northwest,44.5631226,-123.2669575,1,2
CenturyLink,11,60,5,41005020200,Clackamas,Oregon,northwest,45.415582,-122.6885515,1,1
CenturyLink,11,60,5,41005020600,Clackamas,Oregon,northwest,45.3653229,-122.6257861,1,1
CenturyLink,11,60,5,41005021200,Clackamas,Oregon,northwest,45.4306502,-122.6425893,1,2
CenturyLink,11,60,5,41005022301,Clackamas,Oregon,northwest,45.3847428,-122.5453333,1,1
CenturyLink,11,60,5,41005022602,Clackamas,Oregon,northwest,45.3211643,-122.6423082,1,1
CenturyLink,11,60,5,41007950200,Clatsop,Oregon,northwest,46.1830548,-123.8324578,1,1
CenturyLink,11,60,5,41007950500,Clatsop,Oregon,northwest,46.1993793,-123.95619,1,1
CenturyLink,11,60,5,41007950900,Clatsop,Oregon,northwest,45.9967172,-123.9255758,1,1
CenturyLink,11,60,5,41013950300,Crook,Oregon,east,44.2548179,-121.0027652,1,1
CenturyLink,11,60,5,41017000200,Deschutes,Oregon,east,43.7157089,-121.7340076,1,2
CenturyLink,11,60,5,41017000300,Deschutes,Oregon,east,43.7809459,-121.4721612,1,1
CenturyLink,11,60,5,41017000402,Deschutes,Oregon,east,43.8848952,-121.4599091,1,1
CenturyLink,11,60,5,41017000500,Deschutes,Oregon,east,44.097019,-121.703073,1,2
CenturyLink,11,60,5,41017000800,Deschutes,Oregon,east,44.2932673,-121.1831678,1,3
CenturyLink,11,60,5,41017000900,Deschutes,Oregon,east,44.2573989,-121.1668598,1,1
CenturyLink,11,60,5,41017001300,Deschutes,Oregon,east,44.0708067,-121.3454139,1,1
CenturyLink,11,60,5,41017001600,Deschutes,Oregon,east,44.0671436,-121.2998537,1,2
CenturyLink,11,60,5,41017002000,Deschutes,Oregon,east,44.0138812,-121.3015376,1,1
CenturyLink,11,60,5,41019130000,Douglas,Oregon,southwest,43.202334,-123.329373,1,1
CenturyLink,11,60,5,41019140000,Douglas,Oregon,southwest,43.1846376,-123.3846184,1,1
CenturyLink,11,60,5,41029000100,Jackson,Oregon,southwest,42.3276147,-122.87184,1,2
CenturyLink,11,60,5,41029000201,Jackson,Oregon,southwest,42.3272324,-122.8813423,1,2
CenturyLink,11,60,5,41029000202,Jackson,Oregon,southwest,42.3231895,-122.8863034,1,4
CenturyLink,11,60,5,41029000203,Jackson,Oregon,southwest,42.315657,-122.8819249,1,2
CenturyLink,11,60,5,41029000700,Jackson,Oregon,southwest,42.2981088,-122.8833887,1,1
CenturyLink,11,60,5,41029000800,Jackson,Oregon,southwest,42.3228485,-122.920169,1,1
CenturyLink,11,60,5,41029001602,Jackson,Oregon,southwest,42.2694355,-122.8598252,1,1
CenturyLink,11,60,5,41031960202,Jefferson,Oregon,east,44.640213,-121.1032088,1,1
CenturyLink,11,60,5,41031960302,Jefferson,Oregon,east,44.5140953,-121.5025649,1,1
CenturyLink,11,60,5,41033360400,Josephine,Oregon,southwest,42.5333029,-123.2753322,1,1
CenturyLink,11,60,5,41033360701,Josephine,Oregon,southwest,42.438213,-123.3360615,1,1
CenturyLink,11,60,5,41033360702,Josephine,Oregon,southwest,42.4286939,-123.3326591,1,1
CenturyLink,11,60,5,41035970300,Klamath,Oregon,southwest,42.3350489,-122.1080879,1,1
CenturyLink,11,60,5,41035971800,Klamath,Oregon,southwest,42.2227516,-121.7839871,1,1
CenturyLink,11,60,5,41035971900,Klamath,Oregon,southwest,42.2367475,-121.7864601,1,1
CenturyLink,11,60,5,41039000100,Lane,Oregon,northwest,44.0734403,-122.1591677,1,2
CenturyLink,11,60,5,41039000705,Lane,Oregon,northwest,43.9893504,-124.1151001,1,1
CenturyLink,11,60,5,41039000707,Lane,Oregon,northwest,43.9846465,-124.092723,1,1
CenturyLink,11,60,5,41039000903,Lane,Oregon,northwest,44.0440198,-123.3018872,1,1
CenturyLink,11,60,5,41039001201,Lane,Oregon,northwest,43.8591406,-123.0905683,1,2
CenturyLink,11,60,5,41039001202,Lane,Oregon,northwest,43.7923861,-123.1244054,1,1
CenturyLink,11,60,5,41039001302,Lane,Oregon,northwest,43.7552193,-123.0319888,1,1
CenturyLink,11,60,5,41039002001,Lane,Oregon,northwest,44.0718376,-122.9807742,1,1
CenturyLink,11,60,5,41039002600,Lane,Oregon,northwest,44.0842744,-123.1620817,1,1
CenturyLink,11,60,5,41039002904,Lane,Oregon,northwest,44.08398,-123.1098358,1,1
CenturyLink,11,60,5,41039003102,Lane,Oregon,northwest,44.0586206,-123.0637938,1,1
CenturyLink,11,60,5,41039003202,Lane,Oregon,northwest,44.0514377,-123.0365335,1,1
CenturyLink,11,60,5,41039003400,Lane,Oregon,northwest,44.051161,-122.994372,1,3
CenturyLink,11,60,5,41039003800,Lane,Oregon,northwest,44.044902,-123.0851812,1,2
CenturyLink,11,60,5,41039004200,Lane,Oregon,northwest,44.0629606,-123.1258146,1,2
CenturyLink,11,60,5,41039004300,Lane,Oregon,northwest,44.0604924,-123.1530141,1,2
CenturyLink,11,60,5,41039004800,Lane,Oregon,northwest,44.0329075,-123.0814692,1,1
CenturyLink,11,60,5,41039004900,Lane,Oregon,northwest,44.0328067,-123.0651294,1,2
CenturyLink,11,60,5,41043020400,Linn,Oregon,northwest,44.6386656,-123.0903114,1,1
CenturyLink,11,60,5,41043020802,Linn,Oregon,northwest,44.6182239,-123.0991107,1,3
CenturyLink,11,60,5,41045970200,Malheur,Oregon,east,44.0417327,-117.045037,1,1
CenturyLink,11,60,5,41045970300,Malheur,Oregon,east,44.008046,-117.006704,1,3
CenturyLink,11,60,5,41045970400,Malheur,Oregon,east,44.022858,-116.9537855,1,1
CenturyLink,11,60,5,41047000200,Marion,Oregon,northwest,44.9421179,-123.0350176,1,2
CenturyLink,11,60,5,41047000300,Marion,Oregon,northwest,44.9571998,-123.0267274,1,1
CenturyLink,11,60,5,41047000600,Marion,Oregon,northwest,44.9468291,-123.0136613,1,1
CenturyLink,11,60,5,41047000900,Marion,Oregon,northwest,44.9328699,-123.0184558,1,2
CenturyLink,11,60,5,41047001100,Marion,Oregon,northwest,44.9056579,-123.0337955,1,1
CenturyLink,11,60,5,41047001200,Marion,Oregon,northwest,44.922411,-123.0378279,1,2
CenturyLink,11,60,5,41047001300,Marion,Oregon,northwest,44.9317322,-123.0584318,1,1
